class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Huruf C,0.5509001016616821,0.18497277796268463,-0.2854405641555786,0.9998465180397034,0.556121826171875,0.1679314225912094,-0.2483159601688385,0.999833881855011,0.5613806843757629,0.17004992067813873,-0.24846994876861572,0.9998037219047546,0.566825270652771,0.17221376299858093,-0.24872298538684845,0.9998215436935425,0.5395039319992065,0.16477559506893158,-0.2570970952510834,0.9996755719184875,0.5324324369430542,0.1649617701768875,-0.2571709156036377,0.9996203184127808,0.5247119665145874,0.1658811867237091,-0.25723785161972046,0.9995850324630737,0.5721845626831055,0.194034144282341,-0.07488539069890976,0.9998278021812439,0.5074873566627502,0.18966783583164215,-0.12270114570856094,0.9995957612991333,0.5598233342170715,0.21362186968326569,-0.2239043414592743,0.999877393245697,0.5367070436477661,0.21111875772476196,-0.23740248382091522,0.9997416138648987,0.6128956079483032,0.3543507754802704,-0.012331429868936539,0.9994955062866211,0.4418606162071228,0.31712934374809265,-0.07724697142839432,0.9986612796783447,0.6390610933303833,0.5343655943870544,0.10396850109100342,0.9164960384368896,0.3455912172794342,0.2127772867679596,-0.12031760066747665,0.9956398010253906,0.6590290665626526,0.6977040767669678,0.0962100699543953,0.8861928582191467,0.23345856368541718,0.08049097657203674,-0.1823190450668335,0.9851887226104736,0.6610535383224487,0.750977635383606,0.0882006362080574,0.8251401782035828,0.2039034068584442,0.05149957910180092,-0.21760042011737823,0.9581436514854431,0.6552304625511169,0.751923143863678,0.04110752046108246,0.8450816869735718,0.20202454924583435,0.04963395372033119,-0.23424288630485535,0.9616675972938538,0.6493116617202759,0.7377191781997681,0.07476122677326202,0.8558943867683411,0.21234865486621857,0.06225038692355156,-0.20169028639793396,0.9717957973480225,0.5876787900924683,0.7155301570892334,0.006558300461620092,0.9985726475715637,0.4775499701499939,0.7223888039588928,-0.006531715393066406,0.998406708240509,0.577785849571228,0.9536332488059998,-0.039889462292194366,0.8324388861656189,0.47608646750450134,0.9537186026573181,-0.06857218593358994,0.6873692870140076,0.5618669390678406,1.1273499727249146,0.57349693775177,0.11226239800453186,0.48783689737319946,1.1552573442459106,0.47796398401260376,0.06442473828792572,0.555599570274353,1.1351512670516968,0.6380125284194946,0.10946924984455109,0.4895905554294586,1.1583744287490845,0.5306339263916016,0.05993281304836273,0.563613772392273,1.2292054891586304,0.5677034854888916,0.07313137501478195,0.4967367649078369,1.2371858358383179,0.4206051230430603,0.050309449434280396
Huruf C,0.5503765940666199,0.18496830761432648,-0.2962203025817871,0.999841034412384,0.5560583472251892,0.1679057478904724,-0.2599145174026489,0.9998268485069275,0.56136155128479,0.17003576457500458,-0.2600875496864319,0.999796450138092,0.5668258666992188,0.17220573127269745,-0.2603273391723633,0.9998154044151306,0.5393474698066711,0.16472965478897095,-0.2661742568016052,0.9996591210365295,0.5322611331939697,0.16491736471652985,-0.2662620544433594,0.9996013045310974,0.5245598554611206,0.16586174070835114,-0.2663533687591553,0.9995636343955994,0.5724403858184814,0.19401124119758606,-0.08480924367904663,0.9998226761817932,0.507564127445221,0.189671590924263,-0.12432209402322769,0.999572217464447,0.5596722364425659,0.2136300653219223,-0.2335740029811859,0.9998738169670105,0.5363159775733948,0.21112194657325745,-0.24445974826812744,0.9997334480285645,0.6133884191513062,0.35435253381729126,-0.024438107386231422,0.9994959235191345,0.4421631395816803,0.31720036268234253,-0.07642568647861481,0.9986228942871094,0.6396825909614563,0.534498929977417,0.07342899590730667,0.9180970788002014,0.34698325395584106,0.21488723158836365,-0.1672183871269226,0.9955965280532837,0.6592366695404053,0.6976118087768555,0.044908322393894196,0.8891796469688416,0.2334570437669754,0.08102143555879593,-0.33145731687545776,0.9852303266525269,0.6610735654830933,0.75101637840271,0.03200747072696686,0.8294124007225037,0.20389088988304138,0.0517641045153141,-0.3791518807411194,0.9583899974822998,0.6552069187164307,0.751975953578949,-0.015707213431596756,0.8492007255554199,0.20197391510009766,0.04963952302932739,-0.40076369047164917,0.9619690179824829,0.6493035554885864,0.737801194190979,0.02343892678618431,0.8593392372131348,0.21233299374580383,0.06295441836118698,-0.35512834787368774,0.9720354676246643,0.5874773263931274,0.7154247760772705,0.006575371138751507,0.9984763264656067,0.47765564918518066,0.7222893834114075,-0.006549164652824402,0.9983062744140625,0.5765259265899658,0.9532164335250854,-0.034389033913612366,0.8337620496749878,0.4763163626194,0.9532803297042847,-0.06747891008853912,0.6907950043678284,0.5616064071655273,1.1463205814361572,0.5343706011772156,0.1200115829706192,0.4877748489379883,1.1629889011383057,0.43728455901145935,0.06872078776359558,0.5545825362205505,1.1609262228012085,0.5877197980880737,0.1165962889790535,0.48930495977401733,1.1740933656692505,0.4851241111755371,0.06270702183246613,0.563431441783905,1.2470588684082031,0.4636169373989105,0.07752755284309387,0.4972468912601471,1.245562195777893,0.3354851007461548,0.052979499101638794
Huruf C,0.5500072836875916,0.18496495485305786,-0.2988039255142212,0.9998347163200378,0.5560039281845093,0.16788746416568756,-0.26264989376068115,0.9998189210891724,0.5613399744033813,0.17002639174461365,-0.2628268301486969,0.9997879862785339,0.5668230056762695,0.17220096290111542,-0.26306670904159546,0.9998081922531128,0.5392364263534546,0.16469934582710266,-0.2685354948043823,0.9996412992477417,0.5321453809738159,0.16488869488239288,-0.2686261832714081,0.9995807409286499,0.5244622826576233,0.16585057973861694,-0.2687242031097412,0.9995406866073608,0.5725756287574768,0.19399482011795044,-0.08677244186401367,0.9998165965080261,0.5076438188552856,0.18967624008655548,-0.12470561265945435,0.9995468854904175,0.5595436692237854,0.2136339694261551,-0.23564255237579346,0.9998695850372314,0.536039412021637,0.2111247479915619,-0.2461872100830078,0.9997240304946899,0.6136801242828369,0.3543461859226227,-0.026522105559706688,0.9994943141937256,0.44234180450439453,0.31723344326019287,-0.07551237940788269,0.9985857009887695,0.6400545835494995,0.5345336198806763,0.0680011734366417,0.9193549156188965,0.3478086292743683,0.21601681411266327,-0.18540294468402863,0.9955577850341797,0.6593875885009766,0.6975089907646179,0.037993960082530975,0.8915833830833435,0.23342153429985046,0.08146875351667404,-0.3638278841972351,0.985293447971344,0.6610924601554871,0.7510401606559753,0.025137299671769142,0.8328583240509033,0.20387649536132812,0.051866449415683746,-0.41293320059776306,0.9586899876594543,0.6551916003227234,0.7520066499710083,-0.022678259760141373,0.8525668382644653,0.20192930102348328,0.0495181679725647,-0.43455085158348083,0.9623135328292847,0.6492965817451477,0.7378557920455933,0.016543883830308914,0.8621244430541992,0.21230337023735046,0.0633002445101738,-0.38769879937171936,0.9722974300384521,0.5873035192489624,0.715339720249176,0.006586345843970776,0.9983844757080078,0.4777427315711975,0.7221828699111938,-0.006558028049767017,0.9982142448425293,0.5756431818008423,0.9529677629470825,-0.03203022852540016,0.8348891139030457,0.4766102433204651,0.9530021548271179,-0.06725819408893585,0.6937420964241028,0.5614782571792603,1.1533169746398926,0.520112156867981,0.126901313662529,0.4877532124519348,1.1658133268356323,0.4241635799407959,0.07263624668121338,0.5539707541465759,1.1693264245986938,0.5716359615325928,0.1228763535618782,0.4891255795955658,1.179550290107727,0.47179073095321655,0.06517475843429565,0.5633034706115723,1.2532804012298584,0.4442604184150696,0.0813884437084198,0.4977731704711914,1.248638391494751,0.3198317885398865,0.05537909269332886
Huruf C,0.5498943328857422,0.184701070189476,-0.29789498448371887,0.9998358488082886,0.5559934973716736,0.1675737500190735,-0.26195353269577026,0.9998212456703186,0.5613442659378052,0.16972944140434265,-0.2621273398399353,0.9997903108596802,0.5668453574180603,0.17194341123104095,-0.262380450963974,0.9998106956481934,0.5390693545341492,0.16444216668605804,-0.26806485652923584,0.9996411800384521,0.5318484902381897,0.16467715799808502,-0.26816147565841675,0.9995793700218201,0.524080753326416,0.16571220755577087,-0.26826387643814087,0.9995402693748474,0.5726732015609741,0.19384832680225372,-0.08605872094631195,0.9998165965080261,0.5076026916503906,0.18967828154563904,-0.12456408888101578,0.9995430111885071,0.5595501661300659,0.21356269717216492,-0.23445673286914825,0.9998706579208374,0.5358388423919678,0.21107646822929382,-0.24561405181884766,0.9997251629829407,0.6137244701385498,0.355683833360672,-0.02550167217850685,0.9995031952857971,0.4427162706851959,0.31837335228919983,-0.0642637237906456,0.9985480308532715,0.6392085552215576,0.5374725461006165,0.08827109634876251,0.9173835515975952,0.347793310880661,0.2151774764060974,-0.06424126029014587,0.9950902462005615,0.65861576795578,0.7017247676849365,0.09261590987443924,0.8884841799736023,0.23345687985420227,0.08133459836244583,-0.06657135486602783,0.9833009839057922,0.6599745154380798,0.7537028789520264,0.08851175755262375,0.8301613926887512,0.20420444011688232,0.0512603335082531,-0.08996213972568512,0.9550039172172546,0.6551221013069153,0.7546748518943787,0.04254422336816788,0.8501816391944885,0.20239512622356415,0.04905686900019646,-0.11187265813350677,0.9589506387710571,0.6492230892181396,0.7408265471458435,0.07207835465669632,0.860920250415802,0.21251511573791504,0.0628276988863945,-0.08636999875307083,0.9702004790306091,0.587227463722229,0.7166754603385925,0.0053507424890995026,0.998455822467804,0.4777310788631439,0.7229249477386475,-0.005301457364112139,0.9982706904411316,0.5763279795646667,0.9530889391899109,-0.037224337458610535,0.8351346850395203,0.47844424843788147,0.9529191851615906,-0.0695548728108406,0.6965991854667664,0.5595928430557251,1.0831092596054077,0.6113713979721069,0.12346912175416946,0.48828691244125366,1.0987821817398071,0.4877234399318695,0.07290227711200714,0.5531914234161377,1.0837830305099487,0.680284321308136,0.12218083441257477,0.4893874228000641,1.1021398305892944,0.549726665019989,0.06746739149093628,0.5585107207298279,1.1784189939498901,0.6341176629066467,0.08035482466220856,0.49779725074768066,1.1774425506591797,0.4686356484889984,0.05710134655237198
Huruf C,0.5487946271896362,0.1834070086479187,-0.3361194431781769,0.9998398423194885,0.5555344223976135,0.16661857068538666,-0.29877009987831116,0.9998241662979126,0.5609778165817261,0.16885286569595337,-0.29892778396606445,0.9997947216033936,0.5665447115898132,0.17110972106456757,-0.2991640269756317,0.9998133182525635,0.5385777354240417,0.16335545480251312,-0.3044750690460205,0.9996479153633118,0.5313442945480347,0.16358932852745056,-0.3045812249183655,0.9995889663696289,0.5236576795578003,0.1645752638578415,-0.3046758472919464,0.9995474219322205,0.5726732015609741,0.1934104859828949,-0.11702492088079453,0.9998201131820679,0.5076087713241577,0.1892589032649994,-0.15311884880065918,0.9995559453964233,0.558931291103363,0.21231894195079803,-0.2709581255912781,0.999873697757721,0.534875750541687,0.20982614159584045,-0.28156402707099915,0.9997307062149048,0.6143279671669006,0.356571763753891,-0.04582011699676514,0.999506950378418,0.4428912103176117,0.31832316517829895,-0.09206999093294144,0.9985811710357666,0.6404321193695068,0.5375221371650696,0.05703545734286308,0.9215373396873474,0.34795647859573364,0.21558599174022675,-0.18307557702064514,0.9953351020812988,0.6593464016914368,0.7005147337913513,0.023006241768598557,0.8937200307846069,0.23379924893379211,0.08153320848941803,-0.32273879647254944,0.9843065142631531,0.6601840257644653,0.7531615495681763,0.011582428589463234,0.8373520374298096,0.2044125497341156,0.050893280655145645,-0.3693607449531555,0.9573231935501099,0.6553782820701599,0.75400710105896,-0.038800910115242004,0.8566581606864929,0.20252645015716553,0.048739414662122726,-0.38948172330856323,0.9610496759414673,0.6495556831359863,0.740136981010437,0.0004678595869336277,0.8667793273925781,0.21277710795402527,0.0626133605837822,-0.3445267379283905,0.9716941714286804,0.5873303413391113,0.7167112827301025,0.006572425365447998,0.9985042810440063,0.47775739431381226,0.7228360772132874,-0.006517118774354458,0.9983219504356384,0.576492428779602,0.95369553565979,-0.036085911095142365,0.8339968323707581,0.47798579931259155,0.9538596868515015,-0.06554766744375229,0.6952967643737793,0.5611573457717896,1.1557754278182983,0.5391970872879028,0.12044435739517212,0.4858108460903168,1.1637966632843018,0.47806572914123535,0.07027292251586914,0.5546458959579468,1.1733554601669312,0.5920919179916382,0.11858318001031876,0.48618167638778687,1.1787642240524292,0.535653293132782,0.06480264663696289,0.5601507425308228,1.2515150308609009,0.448358952999115,0.0775337815284729,0.4966542720794678,1.240962266921997,0.38776740431785583,0.0543261356651783
Huruf C,0.5481778383255005,0.18240316212177277,-0.34077316522598267,0.9998436570167542,0.5552273988723755,0.16591379046440125,-0.3033044934272766,0.9998273253440857,0.5607067346572876,0.16820327937602997,-0.3034556210041046,0.9997991919517517,0.5663009285926819,0.1704968512058258,-0.30370017886161804,0.9998162388801575,0.5382892489433289,0.1625909060239792,-0.30949586629867554,0.9996545910835266,0.5310646295547485,0.16283144056797028,-0.3096013367176056,0.9995982050895691,0.5234395265579224,0.16379141807556152,-0.3096882104873657,0.9995547533035278,0.572648823261261,0.19309473037719727,-0.12140921503305435,0.999823808670044,0.5076165795326233,0.1889488697052002,-0.15952326357364655,0.9995683431625366,0.5585306286811829,0.211243137717247,-0.27555984258651733,0.999876856803894,0.5343307852745056,0.2087831199169159,-0.2867709994316101,0.999736487865448,0.6146167516708374,0.35711023211479187,-0.04843883588910103,0.9995123744010925,0.44297879934310913,0.3182609975337982,-0.09903379529714584,0.9986147880554199,0.6410558819770813,0.5375534296035767,0.05541170760989189,0.9248912334442139,0.3481244444847107,0.21581964194774628,-0.19969436526298523,0.9955452084541321,0.6596992015838623,0.6997503638267517,0.02148427441716194,0.8978122472763062,0.234010249376297,0.08165567368268967,-0.34245240688323975,0.985159695148468,0.6603198051452637,0.7528216242790222,0.01011862326413393,0.8427906632423401,0.2045709192752838,0.05066138878464699,-0.38933613896369934,0.9592202305793762,0.6555627584457397,0.753576934337616,-0.040731824934482574,0.8615522980690002,0.20260421931743622,0.04847366362810135,-0.4094063341617584,0.9627596735954285,0.649774968624115,0.7396870851516724,-0.001275865826755762,0.8711501359939575,0.21293172240257263,0.06236069276928902,-0.3642933666706085,0.9728953242301941,0.5874013304710388,0.7167043089866638,0.007321856915950775,0.9985502362251282,0.4777747690677643,0.7227223515510559,-0.007261596620082855,0.9983681440353394,0.5769472122192383,0.9541172385215759,-0.033230315893888474,0.8324314951896667,0.4776461720466614,0.9543466567993164,-0.06317878514528275,0.6926807761192322,0.5624867081642151,1.1691069602966309,0.5336101651191711,0.11755415052175522,0.48485106229782104,1.1741317510604858,0.4801473021507263,0.06768106669187546,0.555874764919281,1.1878546476364136,0.5861144661903381,0.11516987532377243,0.48497334122657776,1.1906647682189941,0.534760594367981,0.06231279671192169,0.561678409576416,1.2655870914459229,0.44310322403907776,0.07498885691165924,0.4962472915649414,1.2520115375518799,0.380234956741333,0.051761310547590256
Huruf C,0.5481261014938354,0.18232350051403046,-0.27224358916282654,0.9998521208763123,0.5552158355712891,0.16582748293876648,-0.23414523899555206,0.9998369812965393,0.5607045888900757,0.16813291609287262,-0.23427915573120117,0.9998100996017456,0.5663023591041565,0.1704377681016922,-0.23452360928058624,0.9998270869255066,0.5382569432258606,0.1624889373779297,-0.24027296900749207,0.9996716380119324,0.5310189127922058,0.162740558385849,-0.24027983844280243,0.9996160268783569,0.5233842134475708,0.16373421251773834,-0.240317702293396,0.999577522277832,0.5726805925369263,0.19309036433696747,-0.0637793093919754,0.9998319149017334,0.5075920820236206,0.18895219266414642,-0.09955926239490509,0.9995905160903931,0.5585141777992249,0.21125073730945587,-0.2118542641401291,0.9998829960823059,0.534237265586853,0.2087889015674591,-0.22210319340229034,0.9997490644454956,0.6146095395088196,0.3570641279220581,-0.007414518389850855,0.9995383024215698,0.44287365674972534,0.3181505799293518,-0.02109328657388687,0.9986644387245178,0.6403836011886597,0.5375484228134155,0.1103486567735672,0.9264087080955505,0.3480803370475769,0.2143874168395996,0.05665064603090286,0.9955573678016663,0.6586162447929382,0.6993587613105774,0.10854172706604004,0.8985888361930847,0.23365351557731628,0.07918869704008102,0.14276829361915588,0.9845951795578003,0.6595977544784546,0.7528515458106995,0.09997233748435974,0.8440065979957581,0.204379603266716,0.04829094931483269,0.12961852550506592,0.9574865698814392,0.6545372009277344,0.7535774111747742,0.05485907942056656,0.8625707030296326,0.20224902033805847,0.046134088188409805,0.10291124880313873,0.9611569046974182,0.6487034559249878,0.73967444896698,0.08752564340829849,0.8722612261772156,0.21252357959747314,0.0589853972196579,0.1224575787782669,0.9719882607460022,0.5873383283615112,0.7170331478118896,-0.0009165689116343856,0.9986045360565186,0.47706541419029236,0.7224957346916199,0.0010526517871767282,0.9984177947044373,0.5775370001792908,0.953555703163147,-0.034371472895145416,0.8372657895088196,0.4766682982444763,0.9523484706878662,-0.09660385549068451,0.7039024829864502,0.5596479177474976,1.105469822883606,0.5666200518608093,0.11778514832258224,0.4833274781703949,1.093164086341858,0.48307737708091736,0.06648773699998856,0.5549871325492859,1.1138896942138672,0.628379762172699,0.11587777733802795,0.4839281141757965,1.0962501764297485,0.5452985763549805,0.06352780014276505,0.5573461651802063,1.1936314105987549,0.5676715970039368,0.07567129284143448,0.4894774854183197,1.162916660308838,0.4734632968902588,0.051958099007606506
Huruf C,0.5483044385910034,0.18214051425457,-0.29234614968299866,0.9998503923416138,0.5554190874099731,0.16559071838855743,-0.25590646266937256,0.9998345375061035,0.5609657168388367,0.16792991757392883,-0.25606468319892883,0.9998072981834412,0.5665732622146606,0.1702694445848465,-0.25629764795303345,0.9998251795768738,0.5384170413017273,0.16206049919128418,-0.26324862241744995,0.9996658563613892,0.5311393141746521,0.16223421692848206,-0.26330703496932983,0.9996097683906555,0.5234711170196533,0.16312512755393982,-0.2633921504020691,0.9995715022087097,0.5728434920310974,0.19293908774852753,-0.08065596967935562,0.9998297095298767,0.507614254951477,0.18844081461429596,-0.12338580936193466,0.9995825290679932,0.5585678815841675,0.21124157309532166,-0.2291198968887329,0.9998802542686462,0.5343273282051086,0.20877699553966522,-0.2413025200366974,0.9997419714927673,0.6146698594093323,0.357156902551651,-0.014733152464032173,0.9995334148406982,0.44278019666671753,0.3180042505264282,-0.041621558368206024,0.9986423850059509,0.6404101848602295,0.5378633141517639,0.10844387859106064,0.9257144331932068,0.3481559455394745,0.21795876324176788,-0.062329601496458054,0.9954710006713867,0.6586343050003052,0.7015441060066223,0.09788382798433304,0.8983726501464844,0.234254390001297,0.07938463985919952,-0.12877169251441956,0.9845014214515686,0.6596022844314575,0.7548402547836304,0.08959971368312836,0.8441449999809265,0.20483335852622986,0.04804926738142967,-0.15921398997306824,0.9574309587478638,0.6545435190200806,0.7555217146873474,0.043130628764629364,0.8630010485649109,0.2025373876094818,0.04631364718079567,-0.1576726883649826,0.9611151814460754,0.6487393379211426,0.7415353655815125,0.07663273811340332,0.8725051879882812,0.21299457550048828,0.05914485827088356,-0.1420537233352661,0.9719123840332031,0.587335467338562,0.7173125743865967,-0.0004097873461432755,0.9984980821609497,0.47709521651268005,0.7224878668785095,0.0005537988618016243,0.9983173608779907,0.5775084495544434,0.9534543752670288,-0.0356915220618248,0.8320271968841553,0.47591432929039,0.953027069568634,-0.09192246198654175,0.6989141702651978,0.5591275095939636,1.1190639734268188,0.5620568990707397,0.11889467388391495,0.4812752306461334,1.128846526145935,0.43881791830062866,0.06850916147232056,0.5540405511856079,1.1309560537338257,0.6222148537635803,0.11955887824296951,0.48221635818481445,1.1384552717208862,0.49243050813674927,0.06596902757883072,0.5568505525588989,1.2176239490509033,0.5517393350601196,0.07732370495796204,0.4890088140964508,1.2115497589111328,0.35933658480644226,0.05394269898533821
Huruf C,0.547690212726593,0.1816069483757019,-0.32719847559928894,0.9998525977134705,0.555097758769989,0.16528935730457306,-0.29030880331993103,0.9998348355293274,0.5606399178504944,0.1676757037639618,-0.29044267535209656,0.9998073577880859,0.5662680864334106,0.17005597054958344,-0.29069605469703674,0.9998258352279663,0.5381824374198914,0.1616574227809906,-0.2963624596595764,0.9996653199195862,0.530972957611084,0.1617988497018814,-0.29641902446746826,0.9996070265769958,0.5233867168426514,0.16265054047107697,-0.2965100109577179,0.9995710849761963,0.5727840065956116,0.19286534190177917,-0.11159302294254303,0.9998287558555603,0.5077507495880127,0.1883002668619156,-0.14775487780570984,0.9995844960212708,0.558077871799469,0.21070440113544464,-0.26307886838912964,0.9998819231987,0.5338816046714783,0.20807312428951263,-0.27326327562332153,0.9997455477714539,0.614759624004364,0.3554196059703827,-0.037491850554943085,0.9995352029800415,0.44277673959732056,0.3179442286491394,-0.06436183303594589,0.9986382722854614,0.640981137752533,0.5362975001335144,0.08678418397903442,0.9282357096672058,0.348148375749588,0.21631522476673126,-0.07697691768407822,0.9956213235855103,0.6601585149765015,0.6991785168647766,0.05445336550474167,0.9001687169075012,0.23417048156261444,0.07929518818855286,-0.10570770502090454,0.9846535325050354,0.6615213751792908,0.7528970241546631,0.04098401591181755,0.8445407748222351,0.20483550429344177,0.04815695807337761,-0.1356324851512909,0.9568461775779724,0.6560695767402649,0.7529683709144592,-0.012371225282549858,0.8633067011833191,0.20253804326057434,0.04640825465321541,-0.16390076279640198,0.9606447815895081,0.6499035954475403,0.7387800216674805,0.029414143413305283,0.872332751750946,0.21297819912433624,0.05939369276165962,-0.12875261902809143,0.971522867679596,0.5875556468963623,0.7155634164810181,4.736406117444858e-05,0.998405933380127,0.4773152470588684,0.7219980359077454,7.991743768798187e-05,0.9982060194015503,0.5777590274810791,0.9536387920379639,-0.03077332302927971,0.8328233957290649,0.4745020866394043,0.9530221223831177,-0.054050903767347336,0.6958670020103455,0.5580796599388123,1.1480892896652222,0.5220862627029419,0.12603387236595154,0.48115819692611694,1.1476120948791504,0.44200047850608826,0.07088039815425873,0.5517243146896362,1.1658709049224854,0.5725210905075073,0.12501150369644165,0.4823223650455475,1.164089322090149,0.4975009560585022,0.0678127110004425,0.5566015839576721,1.2465436458587646,0.43787890672683716,0.08173006027936935,0.4878467619419098,1.2273247241973877,0.35133054852485657,0.05571021884679794
Huruf C,0.5476593971252441,0.18187540769577026,-0.29049161076545715,0.9998561143875122,0.5550543069839478,0.1653738170862198,-0.25278615951538086,0.999839723110199,0.5605946779251099,0.16774390637874603,-0.2528970539569855,0.9998126029968262,0.5662325024604797,0.17010997235774994,-0.2531607747077942,0.9998311400413513,0.5381090641021729,0.1618572622537613,-0.2605763077735901,0.9996724128723145,0.530879020690918,0.1620081216096878,-0.26063090562820435,0.9996137619018555,0.523282527923584,0.16292545199394226,-0.2606751322746277,0.9995830059051514,0.5727668404579163,0.19288231432437897,-0.07978269457817078,0.999830961227417,0.5076216459274292,0.18841232359409332,-0.12363048642873764,0.9995973110198975,0.5580587983131409,0.21108786761760712,-0.22934551537036896,0.9998840689659119,0.5338321924209595,0.20839865505695343,-0.24182116985321045,0.9997506141662598,0.6147109866142273,0.35534563660621643,-0.01290110033005476,0.9995490908622742,0.4427662491798401,0.31791409850120544,-0.03995797783136368,0.9986585974693298,0.6399384140968323,0.536009669303894,0.1220618262887001,0.929372251033783,0.34803494811058044,0.21419118344783783,0.05289905145764351,0.9956653714179993,0.6584283113479614,0.6991148591041565,0.1303482949733734,0.8992501497268677,0.23425419628620148,0.07922572642564774,0.16673320531845093,0.9838681221008301,0.6612635850906372,0.7529077529907227,0.12608473002910614,0.8416683077812195,0.20502133667469025,0.04832041263580322,0.15894180536270142,0.9539767503738403,0.656011700630188,0.7531839609146118,0.07648689299821854,0.8604274392127991,0.20259590446949005,0.04643447697162628,0.13058480620384216,0.9580135345458984,0.6497316956520081,0.7388593554496765,0.10752753913402557,0.8699623942375183,0.21300038695335388,0.05922215059399605,0.14681372046470642,0.9697909951210022,0.5875617265701294,0.7155444025993347,-0.0007123367395251989,0.9984421133995056,0.47729092836380005,0.7219915986061096,0.0008178073912858963,0.9982299208641052,0.5782002210617065,0.9536413550376892,-0.02610589936375618,0.8300167322158813,0.47495144605636597,0.9527618288993835,-0.059800487011671066,0.6899317502975464,0.5620114207267761,1.1170636415481567,0.5591185092926025,0.12141825258731842,0.4869168698787689,1.118121862411499,0.4801575541496277,0.06737006455659866,0.5580450296401978,1.1278915405273438,0.6181001663208008,0.12147025763988495,0.48926782608032227,1.1264442205429077,0.5412434935569763,0.06579718738794327,0.5625461339950562,1.2109339237213135,0.549609899520874,0.0796143040060997,0.4924652576446533,1.1953256130218506,0.45903176069259644,0.05372298136353493
Huruf C,0.5482017993927002,0.18186697363853455,-0.27814215421676636,0.9998554587364197,0.5552091598510742,0.16534844040870667,-0.24139419198036194,0.9998385310173035,0.5606948137283325,0.16771283745765686,-0.2415129691362381,0.9998106956481934,0.5662954449653625,0.17007753252983093,-0.2418089210987091,0.9998307228088379,0.5385183095932007,0.1618468314409256,-0.2507149279117584,0.9996684193611145,0.5313603281974792,0.16200214624404907,-0.2507815659046173,0.9996070861816406,0.5238246917724609,0.16291849315166473,-0.2508532404899597,0.9995802044868469,0.5727566480636597,0.1928386688232422,-0.07031792402267456,0.9998260140419006,0.5079987645149231,0.1883561760187149,-0.11986491829156876,0.9995904564857483,0.5582476854324341,0.21109215915203094,-0.2167777717113495,0.9998816251754761,0.534456729888916,0.20841063559055328,-0.23122712969779968,0.999745786190033,0.6147208213806152,0.35458916425704956,-0.005728957708925009,0.9995505213737488,0.4426940083503723,0.3178466856479645,-0.04392985254526138,0.9986579418182373,0.6399449706077576,0.534877359867096,0.13197103142738342,0.9281433820724487,0.34799283742904663,0.21507588028907776,0.004154277965426445,0.9956890344619751,0.6584426760673523,0.6969223618507385,0.13468605279922485,0.8964851498603821,0.2343641072511673,0.07950664311647415,0.045567236840724945,0.9836311936378479,0.6612822413444519,0.7510402798652649,0.12879064679145813,0.836760401725769,0.20506183803081512,0.048356905579566956,0.025792643427848816,0.9526059031486511,0.6559180021286011,0.7511938810348511,0.07968480885028839,0.8556392192840576,0.20264284312725067,0.04645981267094612,-0.004250077065080404,0.9567506909370422,0.6496190428733826,0.7368484139442444,0.1122848391532898,0.8654202222824097,0.2131178081035614,0.05928696319460869,0.023659508675336838,0.9687562584877014,0.5875606536865234,0.7152148485183716,-0.001158541301265359,0.9984127283096313,0.4773792326450348,0.7220167517662048,0.0012532599503174424,0.9981959462165833,0.5825613737106323,0.9539992213249207,-0.04180435091257095,0.8244825601577759,0.4751664102077484,0.9526852369308472,-0.08557722717523575,0.6870987415313721,0.5687277913093567,1.1110256910324097,0.5572898387908936,0.1162804663181305,0.4954195022583008,1.1173386573791504,0.4642132818698883,0.06478944420814514,0.5647274255752563,1.119173288345337,0.6170562505722046,0.11658374220132828,0.49908408522605896,1.1253666877746582,0.5270399451255798,0.06398247927427292,0.569850742816925,1.2059329748153687,0.5551444292068481,0.07667899131774902,0.5015612840652466,1.1973992586135864,0.43899694085121155,0.05204957723617554
